,observationId,night,observationStartMJD,fiveSigmaDepth,filter,airmass,skyBrightness,seeingFwhmEff,fieldId,fieldRA,fieldDec
27,214080,372,60221.06561846588,24.021100006043334,r,1.5530306968117407,20.91561759883667,0.9431108175291462,-1,14.991377473905098,-73.27392638561156
28,218776,380,60229.02010384516,22.851510457687475,u,1.5715813145836577,22.529174349882027,1.5061043088129917,-1,10.672841277975554,-72.12654823538276
29,218809,380,60229.036223071584,24.23205191811906,g,1.5216885685803796,22.05101902423747,1.2373813857824476,-1,10.672841277975554,-72.12654823538276
30,218847,380,60229.053936233395,24.165655469758246,g,1.5085220039159533,22.056508403233153,1.3213134252109084,-1,11.990778740001124,-73.50421831219438
31,218880,380,60229.070024968,23.68881007219535,r,1.4730896288986752,20.94360175246046,1.3072052890089718,-1,11.990778740001124,-73.50421831219438
32,219783,385,60234.024297230055,23.188413528006727,u,1.5249480226723398,22.535113010844093,1.1291352607001839,-1,11.874568592947472,-72.04062837071356
33,219816,385,60234.04038104656,24.01436615160948,r,1.4814429180350923,20.938138081131342,0.9655115889175299,-1,11.874568592947472,-72.04062837071356
34,391694,725,60570.06406906873,21.637161385056878,y,1.6770872856003454,17.775762285112684,0.9970078978036895,-1,11.57081959962515,-73.37153636183749
35,391727,725,60570.07928867313,21.95450002416875,y,1.621350621912467,17.80674972487811,0.761289980371405,-1,11.57081959962515,-73.37153636183749
36,394462,729,60574.208561105566,23.131755186729674,i,1.3692138708887995,19.280772531316224,0.9606446358480495,-1,14.78380967586906,-73.02294711544604
37,394495,729,60574.22484685621,23.35450224120936,r,1.3634925002338576,19.267302394794868,0.8813971109294819,-1,14.78380967586906,-73.02294711544604
38,401810,741,60586.07761178025,23.39253734127166,u,1.4988767954675277,22.55665417003204,0.9504649866700075,-1,12.88517456660494,-72.79386460889117
39,401843,741,60586.093721093486,24.16920128868092,r,1.4620656585210554,20.962686745253343,0.8472884596283754,-1,12.88517456660494,-72.79386460889117
